Date,year,month,day,SPX,MSFT,ret_spx,ret_msft
6/11/2010,2010,6,11,1091.599976,20.596394,0.004379679,0.02639989
6/14/2010,2010,6,14,1089.630005,20.467972,-0.001804664,-0.006235169
6/15/2010,2010,6,15,1115.22998,21.33485,0.023494191,0.042352901
6/16/2010,2010,6,16,1114.609985,21.126158,-0.000555935,-0.009781742
6/17/2010,2010,6,17,1116.040039,21.166292,0.001283008,0.00189973
6/18/2010,2010,6,18,1117.51001,21.222479,0.001317131,0.002654551
6/21/2010,2010,6,21,1113.199951,20.829174,-0.003856842,-0.018532472
6/22/2010,2010,6,22,1095.310059,20.68469,-0.016070691,-0.006936617
6/23/2010,2010,6,23,1092.040039,20.315464,-0.002985474,-0.017850207
6/24/2010,2010,6,24,1073.689941,20.066637,-0.016803503,-0.012248157
6/25/2010,2010,6,25,1076.76001,19.689386,0.002859363,-0.018799912
6/28/2010,2010,6,28,1074.569946,19.5128,-0.002033939,-0.008968588
6/29/2010,2010,6,29,1041.23999,18.71014,-0.031017019,-0.04113505
6/30/2010,2010,6,30,1030.709961,18.469336,-0.01011297,-0.01287024
7/1/2010,2010,7,1,1027.369995,18.589743,-0.003240452,0.006519292
7/2/2010,2010,7,2,1022.580017,18.678028,-0.004662369,0.004749124
7/6/2010,2010,7,6,1028.060059,19.119493,0.005359035,0.023635525
7/7/2010,2010,7,7,1060.27002,19.504776,0.031330816,0.020151319
7/8/2010,2010,7,8,1070.25,19.593063,0.009412678,0.00452643
7/9/2010,2010,7,9,1077.959961,19.48069,0.007203888,-0.005735346
7/12/2010,2010,7,12,1078.75,19.930189,0.000732902,0.02307408
7/13/2010,2010,7,13,1095.339966,20.170988,0.015378879,0.012082123
7/14/2010,2010,7,14,1095.170044,20.419813,-0.000155132,0.012335786
7/15/2010,2010,7,15,1096.47998,20.475998,0.001196103,0.002751494
7/16/2010,2010,7,16,1064.880005,19.978346,-0.028819473,-0.024304163
7/19/2010,2010,7,19,1071.25,20.251253,0.00598189,0.01366014
7/20/2010,2010,7,20,1083.47998,20.451921,0.011416551,0.009908918
7/21/2010,2010,7,21,1069.589966,20.162962,-0.012819816,-0.014128697
7/22/2010,2010,7,22,1093.670044,20.740875,0.022513373,0.028662108
7/23/2010,2010,7,23,1102.660034,20.716799,0.00822002,-0.0011608
7/26/2010,2010,7,26,1115.01001,20.949572,0.011200167,0.011235954
7/27/2010,2010,7,27,1113.839966,20.997732,-0.001049357,0.002298854
7/28/2010,2010,7,28,1106.130005,20.829174,-0.006921965,-0.008027438
7/29/2010,2010,7,29,1101.530029,20.893389,-0.004158621,0.003082936
7/30/2010,2010,7,30,1101.599976,20.716799,6.34999E-05,-0.008451956
8/2/2010,2010,8,2,1125.859985,21.134182,0.022022521,0.02014708
8/3/2010,2010,8,3,1120.459961,20.997732,-0.004796355,-0.006456365
8/4/2010,2010,8,4,1127.23999,20.652582,0.006051112,-0.01643749
8/5/2010,2010,8,5,1125.810059,20.36363,-0.001268524,-0.013991084
8/6/2010,2010,8,6,1121.640015,20.508106,-0.003704039,0.007094806
8/9/2010,2010,8,9,1127.790039,20.556265,0.005483064,0.002348291
8/10/2010,2010,8,10,1121.060059,20.122822,-0.005967405,-0.021085688
8/11/2010,2010,8,11,1089.469971,19.954271,-0.028178765,-0.008376111
8/12/2010,2010,8,12,1083.609985,19.657284,-0.005378749,-0.01488338
8/13/2010,2010,8,13,1079.25,19.585043,-0.004023574,-0.003675024
8/16/2010,2010,8,16,1079.380005,19.665306,0.000120459,0.004098178
8/17/2010,2010,8,17,1092.540039,19.939671,0.012192216,0.013951728
8/18/2010,2010,8,18,1094.160034,20.028433,0.001482779,0.004451528
8/19/2010,2010,8,19,1075.630005,19.72179,-0.016935392,-0.015310384
8/20/2010,2010,8,20,1071.689941,19.552336,-0.003663029,-0.008592222
8/23/2010,2010,8,23,1067.359985,19.592688,-0.004040307,0.002063794
8/24/2010,2010,8,24,1051.869995,19.399019,-0.014512433,-0.009884759
8/25/2010,2010,8,25,1055.329956,19.447428,0.003289343,0.002495435
8/26/2010,2010,8,26,1047.219971,19.221489,-0.007684786,-0.011617937
8/27/2010,2010,8,27,1064.589966,19.310251,0.016586768,0.004617852
8/30/2010,2010,8,30,1048.920044,19.076235,-0.014719209,-0.012118745
8/31/2010,2010,8,31,1049.329956,18.939054,0.000390794,-0.007191199
9/1/2010,2010,9,1,1080.290039,19.286043,0.029504621,0.018321348
9/2/2010,2010,9,2,1090.099976,19.318319,0.009080836,0.001673542
9/3/2010,2010,9,3,1104.51001,19.600752,0.013219002,0.014619957
9/7/2010,2010,9,7,1091.839966,19.334457,-0.01147119,-0.013585958
9/8/2010,2010,9,8,1098.869995,19.310251,0.006438699,-0.001251962
9/9/2010,2010,9,9,1104.180054,19.374802,0.00483229,0.003342836
9/10/2010,2010,9,10,1109.550049,19.245695,0.004863333,-0.006663655
9/13/2010,2010,9,13,1121.900024,20.262449,0.011130616,0.052830204
9/14/2010,2010,9,14,1121.099976,20.197895,-0.000713119,-0.003185893
9/15/2010,2010,9,15,1125.069946,20.270519,0.003541138,0.003595622
9/16/2010,2010,9,16,1124.660034,20.439981,-0.000364344,0.008360023
9/17/2010,2010,9,17,1125.589966,20.351215,0.000826856,-0.004342763
9/20/2010,2010,9,20,1142.709961,20.520672,0.015209797,0.008326628
9/21/2010,2010,9,21,1139.780029,20.294724,-0.002564021,-0.011010751
9/22/2010,2010,9,22,1134.280029,19.858974,-0.004825493,-0.021471098
9/23/2010,2010,9,23,1124.829956,19.713724,-0.00833134,-0.007314074
9/24/2010,2010,9,24,1148.670044,19.996153,0.021194393,0.014326517
9/27/2010,2010,9,27,1142.160034,19.955809,-0.005667433,-0.002017588
9/28/2010,2010,9,28,1147.699951,19.915464,0.004850386,-0.002021717
9/29/2010,2010,9,29,1144.72998,19.770203,-0.002587759,-0.00729388
9/30/2010,2010,9,30,1141.199951,19.762144,-0.003083722,-0.000407634
10/1/2010,2010,10,1,1146.23999,19.673374,0.004416438,-0.004491922
10/4/2010,2010,10,4,1137.030029,19.294111,-0.008034933,-0.019277985
10/5/2010,2010,10,5,1160.75,19.649172,0.020861341,0.018402558
10/6/2010,2010,10,6,1159.969971,19.713724,-0.000672004,0.003285227
10/7/2010,2010,10,7,1158.060059,19.79442,-0.001646518,0.004093392
10/8/2010,2010,10,8,1165.150024,19.826696,0.006122277,0.001630561
10/11/2010,2010,10,11,1165.319946,19.842831,0.000145837,0.000813802
10/12/2010,2010,10,12,1169.77002,20.036507,0.003818757,0.009760502
10/13/2010,2010,10,13,1178.099976,20.448044,0.00712102,0.020539358
10/14/2010,2010,10,14,1173.810059,20.359282,-0.003641386,-0.004340855
10/15/2010,2010,10,15,1176.189941,20.609442,0.002027485,0.01228727
10/18/2010,2010,10,18,1184.709961,20.835386,0.007243745,0.01096313
10/19/2010,2010,10,19,1165.900024,20.254377,-0.015877251,-0.027885684
10/20/2010,2010,10,20,1178.170044,20.42384,0.010524076,0.008366735
10/21/2010,2010,10,21,1180.26001,20.5126,0.001773909,0.004345902
10/22/2010,2010,10,22,1183.079956,20.48032,0.002389258,-0.001573667
10/25/2010,2010,10,25,1185.619995,20.327005,0.002146972,-0.007485967
10/26/2010,2010,10,26,1185.640015,20.899929,1.68857E-05,0.028185362
10/27/2010,2010,10,27,1182.449951,21.020975,-0.002690584,0.005791694
10/28/2010,2010,10,28,1183.780029,21.206575,0.001124849,0.008829276
10/29/2010,2010,10,29,1183.26001,21.521284,-0.000439287,0.014840162
11/1/2010,2010,11,1,1184.380005,21.747229,0.000946533,0.010498677
11/2/2010,2010,11,2,1193.569946,22.102295,0.007759284,0.016326954
11/3/2010,2010,11,3,1197.959961,21.811785,0.003678054,-0.013143884
11/4/2010,2010,11,4,1221.060059,21.900553,0.019282863,0.004069727
11/5/2010,2010,11,5,1225.849976,21.666534,0.003922753,-0.010685529
11/8/2010,2010,11,8,1223.25,21.634258,-0.002120958,-0.001489671
11/9/2010,2010,11,9,1213.400024,21.747229,-0.0080523,0.005221857
11/10/2010,2010,11,10,1218.709961,21.739164,0.004376081,-0.000370852
11/11/2010,2010,11,11,1213.540039,21.529356,-0.004242127,-0.009651153
11/12/2010,2010,11,12,1199.209961,21.198507,-0.011808492,-0.015367343
11/15/2010,2010,11,15,1197.75,21.142017,-0.001217436,-0.00266481
11/16/2010,2010,11,16,1178.339966,20.95528,-0.016205413,-0.008832506
11/17/2010,2010,11,17,1178.589966,20.760422,0.000212163,-0.009298754
11/18/2010,2010,11,18,1196.689941,20.979637,0.015357313,0.010559275
11/19/2010,2010,11,19,1199.72998,20.857855,0.002540373,-0.005804772
11/22/2010,2010,11,22,1197.839966,20.890327,-0.001575366,0.001556824
11/23/2010,2010,11,23,1180.72998,20.395069,-0.014284033,-0.023707527
11/24/2010,2010,11,24,1198.349976,20.598043,0.014922968,0.009952111
11/26/2010,2010,11,26,1189.400024,20.50061,-0.007468563,-0.004730207
11/29/2010,2010,11,29,1187.76001,20.54933,-0.001378858,0.002376515
11/30/2010,2010,11,30,1180.550049,20.508736,-0.006070217,-0.001975442
12/1/2010,2010,12,1,1206.069946,21.142017,0.021616955,0.030878597
12/2/2010,2010,12,2,1221.530029,21.832146,0.012818563,0.032642534
12/3/2010,2010,12,3,1224.709961,21.937687,0.002603237,0.004834202
12/6/2010,2010,12,6,1223.119995,21.791536,-0.001298239,-0.006662097
12/7/2010,2010,12,7,1223.75,21.815901,0.00051508,0.001118095
12/8/2010,2010,12,8,1228.280029,22.108189,0.00370176,0.013397934
12/9/2010,2010,12,9,1233,21.986404,0.003842748,-0.005508592
12/10/2010,2010,12,10,1240.400024,22.197496,0.006001642,0.009601024
12/13/2010,2010,12,13,1240.459961,22.124426,4.83207E-05,-0.003291813
12/14/2010,2010,12,14,1241.589966,22.424833,0.000910956,0.01357807
